wp_users_ID,difficult_img_image_name,difficult_img_version,vote,text,timestamp,deleted
4, ISIC_0061940 ,0, NV,, 2023-11-10 11:25:54 ,0
4, ISIC_0062017 ,1, SCC ,, 2023-11-10 14:11:16 ,0
4, ISIC_0062087 ,2, MEL ,, 2023-11-10 23:03:19 ,0
4, ISIC_0062184 ,1, MEL ,, 2023-11-10 14:11:31 ,0
4, ISIC_0062305 ,0, AK,, 2023-11-10 11:25:12 ,0
4, ISIC_0062371 ,2, SCC ,, 2023-11-10 23:03:41 ,0
4, ISIC_0062524 ,0, MEL ,, 2023-11-10 11:42:45 ,0
4, ISIC_0062953 ,0, DF,, 2023-11-10 11:26:07 ,0
4, ISIC_0062954 ,0, MEL , immagine di pessima qualità, 2023-11-10 11:28:00 ,0
4, ISIC_0063006 ,1, NV,, 2023-11-10 14:11:58 ,0
4, ISIC_0063030 ,0, AK,, 2023-11-10 11:54:08 ,0
4, ISIC_0063038 ,0, MEL ,, 2023-11-11 18:27:08 ,0
4, ISIC_0063181 ,0, MEL ,, 2023-11-11 18:26:27 ,0
4, ISIC_0063391 ,0, MEL ,, 2023-11-11 18:26:04 ,0
4, ISIC_0063394 ,0, AK,, 2023-11-10 11:28:34 ,0
4, ISIC_0063519 ,0, Altro , immagine non a fuoco , 2023-11-10 11:55:27 ,0
4, ISIC_0064016 ,2, BCC ,, 2023-11-10 23:04:11 ,0
4, ISIC_0064169 ,2, AK,, 2023-11-10 23:04:50 ,0
4, ISIC_0064211 ,2, AK,, 2023-11-10 23:05:08 ,0
4, ISIC_0064267 ,2, SCC ,, 2023-11-10 23:05:30 ,0
4, ISIC_0064310 ,0, NV,, 2023-11-11 18:25:43 ,0
4, ISIC_0064328 ,0, AK,, 2023-11-10 11:57:39 ,0
4, ISIC_0064413 ,2, MEL ,, 2023-11-10 23:05:55 ,0
4, ISIC_0064623 ,0, NV,, 2023-11-10 11:56:52 ,0
4, ISIC_0064721 ,1, MEL ,, 2023-11-10 14:12:26 ,0
4, ISIC_0064798 ,1, MEL ,, 2023-11-10 14:12:43 ,0
4, ISIC_0064830 ,2, BCC ,, 2023-11-10 23:06:13 ,0
4, ISIC_0065206 ,0, VASC,, 2023-11-10 11:57:22 ,0
4, ISIC_0065490 ,1, MEL ,, 2023-11-10 14:13:03 ,0
4, ISIC_0065521 ,1, AK, ak pigmentata, 2023-11-10 14:13:34 ,0
4, ISIC_0065554 ,1, BKL ,, 2023-11-10 14:13:59 ,0
4, ISIC_0065992 ,2, AK, pigmentata , 2023-11-10 23:06:51 ,0
4, ISIC_0066028 ,2, VASC,, 2023-11-10 23:07:20 ,0
4, ISIC_0066123 ,1, SCC ,, 2023-11-10 14:14:16 ,0
4, ISIC_0066154 ,0, AK,, 2023-11-10 11:57:56 ,0
4, ISIC_0066256 ,1, MEL ,, 2023-11-10 14:14:32 ,0
4, ISIC_0066446 ,2, MEL ,, 2023-11-10 23:07:55 ,0
4, ISIC_0066485 ,1, SCC ,, 2023-11-10 14:14:52 ,0
4, ISIC_0066655 ,0, Altro , immaginenon a fuoco, 2023-11-11 18:25:16 ,0
4, ISIC_0066664 ,2, SCC ,, 2023-11-10 23:08:12 ,0
4, ISIC_0066692 ,2, MEL ,, 2023-11-10 23:08:29 ,0
4, ISIC_0066872 ,1, MEL ,, 2023-11-10 14:15:11 ,0
4, ISIC_0067055 ,0, AK,, 2023-11-10 12:02:16 ,0
4, ISIC_0067304 ,2, MEL ,, 2023-11-10 23:08:51 ,0
4, ISIC_0067344 ,0, BKL ,, 2023-11-10 22:28:08 ,0
4, ISIC_0067599 ,0, SCC ,, 2023-11-10 12:04:20 ,0
4, ISIC_0068103 ,0, Altro , immagine indecente , 2023-11-10 12:03:15 ,0
4, ISIC_0068134 ,0, Altro , parassitosi, 2023-11-10 12:03:43 ,0
4, ISIC_0068392 ,2, BCC ,, 2023-11-10 23:09:16 ,0
4, ISIC_0068416 ,1, BKL ,, 2023-11-10 14:15:55 ,0
4, ISIC_0068504 ,1, SCC ,, 2023-11-10 14:16:22 ,0
4, ISIC_0068556 ,1, SCC ,, 2023-11-10 14:16:40 ,0
4, ISIC_0068577 ,0, MEL ,, 2023-11-10 12:04:02 ,0
4, ISIC_0068637 ,1, SCC ,, 2023-11-10 14:17:14 ,0
4, ISIC_0068699 ,1, AK,, 2023-11-10 14:17:35 ,0
4, ISIC_0068845 ,1, SCC ,, 2023-11-10 14:17:51 ,0
4, ISIC_0068991 ,1, VASC,, 2023-11-10 14:18:26 ,0
4, ISIC_0069015 ,0, AK,, 2023-11-10 12:05:00 ,0
4, ISIC_0069058 ,1, AK,, 2023-11-10 14:19:21 ,0
4, ISIC_0069198 ,2, NV,, 2023-11-10 23:09:33 ,0
4, ISIC_0069273 ,0, BKL ,, 2023-11-10 12:07:55 ,0
4, ISIC_0069277 ,2, MEL ,, 2023-11-10 23:10:09 ,0
4, ISIC_0069384 ,1, SCC ,, 2023-11-10 14:19:32 ,0
4, ISIC_0069453 ,1, SCC ,, 2023-11-10 23:33:20 ,0
4, ISIC_0069532 ,2, AK,, 2023-11-10 23:10:24 ,0
4, ISIC_0069653 ,0, Altro , immagine non leggibile , 2023-11-10 12:05:27 ,0
4, ISIC_0069669 ,0, SCC ,, 2023-11-10 12:07:37 ,0
4, ISIC_0069675 ,1, SCC ,, 2023-11-10 14:32:09 ,0
4, ISIC_0069705 ,0, MEL ,, 2023-11-11 18:24:10 ,0
4, ISIC_0069935 ,0, BCC ,, 2023-11-11 18:22:41 ,0
4, ISIC_0070512 ,0, Altro , immagine non a fuoco , 2023-11-11 18:23:39 ,0
4, ISIC_0070922 ,0, MEL ,, 2023-11-11 18:22:17 ,0
4, ISIC_0071233 ,1, BKL ,, 2023-11-10 23:30:55 ,0
4, ISIC_0071337 ,1, VASC,, 2023-11-10 22:31:15 ,0
4, ISIC_0071414 ,2, BCC ,, 2023-11-10 23:10:42 ,0
4, ISIC_0071417 ,0, MEL ,, 2023-11-11 18:21:50 ,0
4, ISIC_0071441 ,0, AK,, 2023-11-10 23:41:07 ,0
4, ISIC_0071605 ,0, AK,, 2023-11-11 18:21:11 ,0
4, ISIC_0071638 ,0, MEL ,, 2023-11-10 23:39:40 ,0
4, ISIC_0071649 ,2, BCC ,, 2023-11-10 23:11:08 ,0
4, ISIC_0071704 ,1, VASC,, 2023-11-10 22:32:00 ,0
4, ISIC_0071772 ,2, SCC ,, 2023-11-10 23:11:33 ,0
4, ISIC_0072137 ,2, SCC ,, 2023-11-10 23:11:52 ,0
4, ISIC_0072286 ,1, BKL ,, 2023-11-10 23:32:02 ,0
4, ISIC_0072573 ,0, VASC,, 2023-11-10 12:11:42 ,0
4, ISIC_0072871 ,2, BCC ,, 2023-11-10 23:12:12 ,0
4, ISIC_0072887 ,0, BCC ,, 2023-11-10 23:40:31 ,0
4, ISIC_0073088 ,1, AK,, 2023-11-10 23:29:05 ,0
